t_list,x_list,v0_scn,L_scn,n_scn,N. file,LWR_flag
"[164.04, 164.09, 164.14, 164.19, 164.24, 164.29000000000002, 164.34, 164.39, 164.44, 164.49, 164.54, 164.58999999999997, 164.64]","[array([ 1.67315327,  2.82414922,  4.00383532,  5.20999835,  6.4406454 ,
        7.69397471,  8.96835113, 10.26228653, 11.57442187, 12.90351322,
       14.2484181 , 15.60808601, 16.98154849]), array([29.8673355 , 31.55692807, 33.24223714, 34.92341781, 36.60062035,
       38.27399031, 39.94366862, 41.60979164, 43.27249132, 44.93189525,
       46.5881268 , 48.24130521, 49.89154566]), array([69.96041499, 71.5393837 , 73.11835242, 74.69732113, 76.27628984,
       77.85525856, 79.43422727, 81.01319598, 82.5921647 , 84.17113341,
       85.75010212, 87.32907084, 88.90803955])]",31.57937426644517,13.732330900784937,7,1,Log
"[215.64, 215.69, 215.74, 215.79, 215.84, 215.89, 215.94, 215.99, 216.04]","[array([ 7.56715783,  8.87888014, 10.22304517, 11.59719   , 12.99910613,
       14.42680429, 15.87848496, 17.35251531, 18.8474078 ]), array([33.0153937 , 34.7951461 , 36.57888582, 38.36638813, 40.15744179,
       41.95184814, 43.74942025, 45.54998222, 47.35336846]), array([66.04304808, 67.89603897, 69.74902986, 71.60202074, 73.45501163,
       75.30800252, 77.1609934 , 79.01398429, 80.86697518])]",37.059817733247606,12.654184749502743,8,1,Log
"[216.64, 216.69, 216.74, 216.79, 216.84, 216.89, 216.94, 216.99, 217.04]","[array([23.00124099, 24.27577333, 25.64481091, 27.09158056, 28.60290623,
       30.16816891, 31.77862891, 33.42697845, 35.10702161]), array([37.4235057 , 39.74962614, 42.03506096, 44.28074002, 46.48765002,
       48.65683025, 50.78936906, 52.88639754, 54.94908504]), array([68.22328745, 69.70770588, 71.1921243 , 72.67654273, 74.16096116,
       75.64537958, 77.12979801, 78.61421644, 80.09863486])]",29.68836853238778,6.338103481559219,9,1,Log
"[240.64, 240.69, 240.74, 240.79, 240.84, 240.89, 240.94, 240.99, 241.04]","[array([37.36149996, 39.64736993, 41.85103516, 43.97870774, 46.03599353,
       48.02809436, 49.95992093, 51.8361478 , 53.66124621]), array([72.75365783, 73.0621001 , 73.53946441, 74.14862379, 74.86414947,
       75.66762392, 76.54514529, 77.48589896, 78.48125824]), array([81.26168384, 82.75048674, 84.23928964, 85.72809255, 87.21689545,
       88.70569835, 90.19450125, 91.68330415, 93.17210705])]",29.776058028027148,7.403622205792275,10,1,Log
"[253.64, 253.69, 253.74, 253.79, 253.84, 253.89, 253.94, 253.99, 254.04]","[array([26.83550775, 28.01844615, 29.24252736, 30.50240913, 31.79352083,
       33.11191505, 34.45415237, 35.81721886, 37.19845586]), array([44.53373124, 46.3159568 , 48.07710231, 49.8178294 , 51.53880366,
       53.24069216, 54.9241626 , 56.58987987, 58.23850532]), array([73.06370637, 74.38861561, 75.71352484, 77.03843408, 78.36334331,
       79.68825255, 81.01316178, 82.33807102, 83.66298025])]",26.498184703334335,7.371831719471101,11,1,Log
"[262.64, 262.69, 262.74, 262.78999999999996, 262.84, 262.89, 262.94, 262.99, 263.04, 263.09000000000003, 263.14, 263.19, 263.24, 263.29, 263.34000000000003, 263.39, 263.44, 263.49, 263.53999999999996, 263.59, 263.64]","[array([34.13341557, 34.85414073, 35.84055112, 37.00540155, 38.29761158,
       39.68400629, 41.14158979, 42.65371835, 44.207968  , 45.79486589,
       47.40707314, 49.03884853, 50.68566425, 52.34393518, 54.01081469,
       55.68404566, 57.36184119, 59.04279093, 60.72578743, 62.40996848,
       64.09467173]), array([39.81100209, 41.7812225 , 43.71539093, 45.61714643, 47.489895  ,
       49.33679463, 51.1607497 , 52.96440926, 54.7501739 , 56.52020504,
       58.27643919, 60.0206011 , 61.75422146, 63.47865286, 65.19508772,
       66.90457258, 68.60802417, 70.30624376, 71.9999309 , 73.68969461,
       75.37606383]), array([53.35816516, 55.02314527, 56.68812539, 58.3531055 , 60.01808562,
       61.68306574, 63.34804585, 65.01302597, 66.67800608, 68.3429862 ,
       70.00796632, 71.67294643, 73.33792655, 75.00290666, 76.66788678,
       78.33286689, 79.99784701, 81.66282713, 83.32780724, 84.99278736,
       86.65776747])]",33.29960231559492,4.101119281472052,12,1,Log
"[314.84, 314.89, 314.93999999999994, 314.98999999999995, 315.03999999999996, 315.09, 315.14, 315.18999999999994, 315.23999999999995, 315.28999999999996, 315.34, 315.39, 315.44, 315.49, 315.53999999999996, 315.59, 315.64]","[array([14.49940545, 16.47160136, 18.39372121, 20.26976198, 22.10353102,
       23.89865129, 25.65856472, 27.38653031, 29.08562543, 30.75874469,
       32.40860258, 34.03773235, 35.6484904 , 37.24306005, 38.82345823,
       40.39153909, 41.94900169]), array([50.3779938 , 51.23414578, 52.15864153, 53.14331446, 54.18138371,
       55.26714158, 56.3957272 , 57.56296239, 58.76522137, 59.99933638,
       61.2625177 , 62.55229793, 63.86648186, 65.20310703, 66.56041016,
       67.93680329, 69.33085084]), array([67.92920197, 69.57921609, 71.22923021, 72.87924434, 74.52925846,
       76.17927258, 77.82928671, 79.47930083, 81.12931495, 82.77932908,
       84.4293432 , 86.07935732, 87.72937145, 89.37938557, 91.02939969,
       92.67941382, 94.32942794])]",33.00028246678378,10.685295001743459,13,1,Log
"[325.23999999999995, 325.28999999999996, 325.34, 325.39, 325.44, 325.49, 325.53999999999996, 325.59, 325.64, 325.69, 325.74, 325.78999999999996, 325.84, 325.89, 325.93999999999994, 325.98999999999995, 326.03999999999996, 326.09, 326.14, 326.18999999999994, 326.23999999999995, 326.28999999999996, 326.34, 326.39, 326.44]","[array([31.50536204, 32.59490946, 33.81048167, 35.112834  , 36.47629145,
       37.88313419, 39.32071076, 40.77980358, 42.25361393, 43.73710391,
       45.22654189, 46.71918549, 48.21303897, 49.7066793 , 51.19911693,
       52.68969344, 54.17800108, 55.66381664, 57.14705306, 58.62772093,
       60.10590026, 61.58171668, 63.05532222, 64.52688678, 65.99658519]), array([37.23630888, 38.95962989, 40.64395191, 42.29417678, 43.91479887,
       45.50988146, 47.08305427, 48.63752272, 50.17609225, 51.7011974 ,
       53.21493769, 54.71911023, 56.21524739, 57.70464896, 59.18841467,
       60.66747122, 62.14259694, 63.61444506, 65.08356276, 66.55040789,
       68.01536182, 69.47874319, 70.94081557, 72.40180222, 73.86188664]), array([46.74184727, 48.197519  , 49.65319074, 51.10886247, 52.56453421,
       54.02020594, 55.47587767, 56.93154941, 58.38722114, 59.84289287,
       61.29856461, 62.75423634, 64.20990808, 65.66557981, 67.12125154,
       68.57692328, 70.03259501, 71.48826675, 72.94393848, 74.39961021,
       75.85528195, 77.31095368, 78.76662542, 80.22229715, 81.67796888])]",29.113434677936777,2.8674572557086826,14,1,Log
"[354.03999999999996, 354.09, 354.14, 354.19, 354.24, 354.28999999999996, 354.34, 354.39, 354.43999999999994, 354.48999999999995, 354.53999999999996, 354.59, 354.64]","[array([48.58337263, 48.44169167, 49.08728763, 50.08659521, 51.29915811,
       52.65362921, 54.10660858, 55.62888576, 57.19950714, 58.80280251,
       60.42672863, 62.06188716, 63.70088586]), array([49.9139655 , 52.26409517, 54.53357035, 56.72450514, 58.83948545,
       60.88155214, 62.85416917, 64.76116868, 66.60668597, 68.39507815,
       70.13084153, 71.81851495, 73.46259839]), array([67.01314733, 68.35497224, 69.69679716, 71.03862207, 72.38044698,
       73.72227189, 75.06409681, 76.40592172, 77.74774663, 79.08957154,
       80.43139645, 81.77322137, 83.11504628])]",26.83649824389714,2.8780032545628185,15,1,Log
"[363.43999999999994, 363.48999999999995, 363.53999999999996, 363.59, 363.64, 363.69, 363.74, 363.78999999999996, 363.84, 363.89, 363.93999999999994, 363.98999999999995, 364.03999999999996]","[array([22.83345733, 22.53206016, 22.6626528 , 23.07579208, 23.69497731,
       24.47364166, 25.38046126, 26.39293867, 27.49413756, 28.67085474,
       29.91250796, 31.21043425, 32.5574107 ]), array([28.32730719, 30.68353972, 33.0100127 , 35.30707359, 37.57509298,
       39.81446414, 42.02560297, 44.20894671, 46.36495369, 48.49410223,
       50.59689044, 52.67383403, 54.72546592]), array([73.24271281, 74.66148851, 76.08026421, 77.49903991, 78.91781561,
       80.33659131, 81.75536701, 83.17414271, 84.59291842, 86.01169412,
       87.43046982, 88.84924552, 90.26802122])]",28.375514022987527,8.444074824912738,16,1,Log
"[386.64, 386.69, 386.74, 386.78999999999996, 386.84, 386.89, 386.93999999999994, 386.98999999999995, 387.03999999999996, 387.09, 387.14, 387.19, 387.24, 387.28999999999996, 387.34, 387.39, 387.43999999999994]","[array([27.96329849, 27.25675937, 27.64223818, 28.50755295, 29.66520693,
       31.02206925, 32.52245538, 34.12945156, 35.81692564, 37.56553892,
       39.36052385, 41.19036043, 43.04592128, 44.91990427, 46.80643323,
       48.70077456, 50.59911771]), array([29.43132683, 32.03974726, 34.57817349, 37.04973253, 39.45774309,
       41.80567548, 44.09710948, 46.33568777, 48.52507204, 50.66889896,
       52.77074155, 54.83407109, 56.86222816, 58.85839701, 60.82558867,
       62.76662495, 64.68413283]), array([51.07402836, 52.80868504, 54.54334172, 56.27799841, 58.01265509,
       59.74731177, 61.48196846, 63.21662514, 64.95128182, 66.68593851,
       68.42059519, 70.15525188, 71.88990856, 73.62456524, 75.35922193,
       77.09387861, 78.82853529])]",34.69313367452418,4.7124785587876215,17,1,Log
"[431.84, 431.89, 431.93999999999994, 431.98999999999995, 432.03999999999996, 432.09, 432.14, 432.19, 432.24]","[array([33.57140921, 34.70151822, 35.90428406, 37.16833979, 38.4844934 ,
       39.8451623 , 41.24398367, 42.67555163, 44.13521648]), array([48.43508042, 50.4834214 , 52.50080074, 54.48785906, 56.4452691 ,
       58.37373293, 60.2739813 , 62.14676872, 63.99287234]), array([79.49944098, 80.82176983, 82.14409868, 83.46642753, 84.78875639,
       86.11108524, 87.43341409, 88.75574294, 90.07807179])]",26.446577030943004,6.521848524721134,18,1,Log
"[446.24, 446.28999999999996, 446.34, 446.39, 446.43999999999994, 446.48999999999995, 446.53999999999996, 446.59, 446.64, 446.69, 446.74, 446.78999999999996, 446.84]","[array([17.08434134, 17.7516897 , 18.51947939, 19.37092947, 20.29317239,
       21.27603935, 22.31129622, 23.39214992, 24.5129038 , 25.66871763,
       26.85543125, 28.06943862, 29.30758584]), array([29.59132804, 31.40870028, 33.20475021, 34.97994928, 36.73477964,
       38.4697328 , 40.18530895, 41.88201489, 43.56036334, 45.22087133,
       46.86405964, 48.49045047, 50.10056692]), array([62.54475553, 63.80197517, 65.05919482, 66.31641446, 67.57363411,
       68.83085375, 70.0880734 , 71.34529304, 72.60251269, 73.85973233,
       75.11695198, 76.37417162, 77.63139127])]",25.14439289462114,7.6978709664742135,19,1,Log
"[447.43999999999994, 447.48999999999995, 447.53999999999996, 447.59, 447.64, 447.69, 447.74, 447.78999999999996, 447.84, 447.89, 447.93999999999994, 447.98999999999995, 448.03999999999996]","[array([45.01376376, 45.70089195, 46.67274514, 47.82549012, 49.10182605,
       50.46560476, 51.8921436 , 53.36372901, 54.86721787, 56.39265662,
       57.93240941, 59.48059662, 61.0326886 ]), array([49.5350514 , 51.55480813, 53.51267382, 55.41280421, 57.25948319,
       59.05704482, 60.80980122, 62.52196897, 64.1976121 , 65.84059149,
       67.45453128, 69.0427885 , 70.60844315]), array([63.13879414, 64.56064669, 65.98249924, 67.40435179, 68.82620434,
       70.24805689, 71.66990945, 73.091762  , 74.51361455, 75.9354671 ,
       77.35731965, 78.7791722 , 80.20102475])]",28.437051007164015,3.212755008634969,20,1,Log
"[495.84, 495.89, 495.93999999999994, 495.98999999999995, 496.03999999999996, 496.09, 496.14, 496.19, 496.24]","[array([39.78329433, 41.39143856, 42.94827495, 44.45745043, 45.92212471,
       47.34514367, 48.72914034, 50.07658804, 51.38983885]), array([71.34368703, 71.34619145, 71.49009426, 71.74267118, 72.08229049,
       72.49365327, 72.96539957, 73.4888005 , 74.0569512 ]), array([77.21514684, 78.23719267, 79.2592385 , 80.28128433, 81.30333017,
       82.325376  , 83.34742183, 84.36946766, 85.39151349])]",20.4409166400848,6.372420342045843,21,1,Log
"[496.84, 496.89, 496.93999999999994, 496.98999999999995, 497.03999999999996, 497.09, 497.14, 497.19, 497.24, 497.29, 497.34000000000003, 497.39, 497.44, 497.49, 497.53999999999996, 497.59, 497.64]","[array([32.92039697, 34.28241084, 35.57248292, 36.80050763, 37.97521501,
       39.10444683, 40.1952884 , 41.25412665, 42.286693  , 43.29809203,
       44.29283746, 45.27488142, 46.24765839, 47.21412667, 48.17681582,
       49.13786715, 50.09907851]), array([53.80017695, 53.86086506, 54.09384643, 54.45706282, 54.92327688,
       55.4734995 , 56.09378647, 56.77351396, 57.50434195, 58.27957246,
       59.09372061, 59.94223306, 60.82127554, 61.72758572, 62.65835599,
       63.61115797, 64.58387276]), array([60.06827863, 61.27114785, 62.47401707, 63.67688628, 64.8797555 ,
       66.08262472, 67.28549393, 68.48836315, 69.69123236, 70.89410158,
       72.0969708 , 73.29984001, 74.50270923, 75.70557844, 76.90844766,
       78.11131688, 79.31418609])]",24.057384323870885,6.511045215595989,22,1,Log
"[499.03999999999996, 499.09, 499.14, 499.19, 499.24, 499.29, 499.34000000000003, 499.39, 499.44]","[array([45.16576677, 46.67394775, 48.15273543, 49.60263101, 51.02414133,
       52.41778303, 53.78408963, 55.12361016, 56.43691489]), array([70.13439753, 70.71585643, 71.31712681, 71.9358693 , 72.57010001,
       73.21811903, 73.8784566 , 74.54983669, 75.23114448]), array([77.54219953, 78.3259954 , 79.10979127, 79.89358714, 80.67738301,
       81.46117888, 82.24497475, 83.02877062, 83.81256649])]",15.675917415336407,3.5767483225453183,23,1,Log
"[500.64, 500.69, 500.74, 500.78999999999996, 500.84, 500.89, 500.93999999999994, 500.98999999999995, 501.03999999999996]","[array([36.49947975, 37.00320169, 37.5406752 , 38.10724669, 38.69922265,
       39.31359914, 39.94787945, 40.59995719, 41.26802704]), array([43.06422892, 44.18226069, 45.29089467, 46.39003938, 47.47960358,
       48.55949586, 49.62962594, 50.68990307, 51.74023739]), array([74.39683215, 74.80486256, 75.21289297, 75.62092339, 76.0289538 ,
       76.43698421, 76.84501462, 77.25304504, 77.66107545])]",8.160608261580617,2.0,24,1,Log
"[502.24, 502.29, 502.34000000000003, 502.39, 502.44, 502.49, 502.53999999999996, 502.59, 502.64, 502.69, 502.74, 502.78999999999996, 502.84, 502.89, 502.93999999999994, 502.98999999999995, 503.03999999999996]","[array([33.19840612, 33.55845821, 33.99489833, 34.49062801, 35.03428299,
       35.6177549 , 36.23495531, 36.88114508, 37.55251981, 38.24595433,
       38.9588279 , 39.68891064, 40.43427596, 41.19323939, 41.96430888,
       42.74615482, 43.53757996]), array([37.18466714, 38.39533311, 39.59392518, 40.78031761, 41.95438549,
       43.11600472, 44.2650533 , 45.40141017, 46.52495661, 47.635576  ,
       48.73315563, 49.81758511, 50.88875826, 51.94657282, 52.9909328 ,
       54.02174639, 55.03892844]), array([66.18904415, 66.64398981, 67.09893548, 67.55388115, 68.00882682,
       68.46377249, 68.91871816, 69.37366383, 69.8286095 , 70.28355517,
       70.73850084, 71.19344651, 71.64839218, 72.10333785, 72.55828352,
       73.01322918, 73.46817485])]",9.09891338563695,2.0,25,1,Log
"[534.84, 534.89, 534.94, 534.99, 535.04, 535.0899999999999, 535.14, 535.19, 535.24]","[array([34.71300812, 34.25917878, 34.1248059 , 34.20959802, 34.45849353,
       34.83673675, 35.32044311, 35.89222683, 36.53889086]), array([40.14357858, 41.72032613, 43.28488567, 44.83761322, 46.37886189,
       47.90898135, 49.4283176 , 50.93721218, 52.43600203]), array([72.71564467, 73.97379663, 75.23194858, 76.49010054, 77.74825249,
       79.00640445, 80.2645564 , 81.52270836, 82.78086031])]",25.16303910712624,9.256180964636108,26,1,Log
"[573.84, 573.89, 573.94, 573.99, 574.04, 574.0899999999999, 574.14, 574.19, 574.24, 574.29, 574.3399999999999, 574.39, 574.4399999999999]","[array([42.76867897, 43.4040536 , 44.0448471 , 44.69063847, 45.34103199,
       45.99565557, 46.65415696, 47.31620231, 47.98147588, 48.64967723,
       49.32052083, 49.9937314 , 50.66904839]), array([56.8565305 , 57.69128694, 58.51858009, 59.33840134, 60.15074498,
       60.95560714, 61.75298817, 62.54288932, 63.32531514, 64.10027242,
       64.86777259, 65.62782833, 66.38045597]), array([80.39402663, 80.79530513, 81.19658364, 81.59786215, 81.99914065,
       82.40041916, 82.80169767, 83.20297617, 83.60425468, 84.00553319,
       84.40681169, 84.8080902 , 85.20936871])]",8.025570128523727,2.912638613612934,27,1,Log
"[86.16000000000001, 86.21000000000001, 86.26000000000002, 86.31000000000002, 86.36000000000001, 86.41000000000001, 86.46000000000001, 86.51000000000002, 86.56000000000002, 86.61000000000001, 86.66000000000001, 86.71000000000001, 86.76, 86.81, 86.86000000000001, 86.91000000000001, 86.96000000000001]","[array([24.77925585, 25.63164665, 26.48404102, 27.33644217, 28.18885396,
       29.04127995, 29.89372315, 30.74618645, 31.59867323, 32.45118697,
       33.30373028, 34.15630581, 35.0089165 , 35.86156568, 36.71425565,
       37.56698883, 38.41976776]), array([42.85367035, 43.70636769, 44.55967664, 45.41358767, 46.26808938,
       47.12317122, 47.97882437, 48.83504043, 49.69180947, 50.54912145,
       51.40696872, 52.26534369, 53.12423784, 53.98364157, 54.84354823,
       55.70395082, 56.5648421 ]), array([60.92779019, 61.88623577, 62.84468135, 63.80312693, 64.76157252,
       65.7200181 , 66.67846368, 67.63690926, 68.59535484, 69.55380043,
       70.51224601, 71.47069159, 72.42913717, 73.38758276, 74.34602834,
       75.30447392, 76.2629195 ])]",19.16891164596793,2.0,0,2,Lin
"[109.36000000000001, 109.41000000000001, 109.46000000000001, 109.51000000000002, 109.56000000000002, 109.61000000000001, 109.66000000000001, 109.71000000000001, 109.76, 109.81, 109.86000000000001, 109.91000000000001, 109.96000000000001, 110.01, 110.06, 110.11000000000001, 110.16000000000001]","[array([51.15375275, 52.19959743, 53.22791674, 54.24322093, 55.24838363,
       56.24557417, 57.23655   , 58.2227809 , 59.2055148 , 60.18581685,
       61.16459763, 62.14263289, 63.1205816 , 64.09900089, 65.07835937,
       66.05904872, 67.04139318]), array([61.50266465, 61.75476703, 62.2924887 , 62.96333698, 63.71571295,
       64.52464335, 65.37577785, 66.25997316, 67.17097452, 68.1042837 ,
       69.05653098, 70.02512131, 71.00800336, 72.00352249, 73.01031791,
       74.027258  , 75.05338972]), array([63.44997437, 64.76034071, 66.07070706, 67.3810734 , 68.69143975,
       70.00180609, 71.31217244, 72.62253878, 73.93290513, 75.24327147,
       76.55363782, 77.86400416, 79.17437051, 80.48473686, 81.7951032 ,
       83.10546955, 84.41583589])]",26.207326906999338,2.0,1,2,Lin
