t_list,x_list,v0_scn,L_scn,n_scn,N. file,LWR_flag,processed
"[131.8, 131.85000000000002, 131.90000000000003, 131.95000000000002, 132.00000000000003, 132.05, 132.10000000000002, 132.15000000000003, 132.20000000000002, 132.25, 132.3, 132.35000000000002, 132.4, 132.45000000000002, 132.5, 132.55, 132.60000000000002, 132.65000000000003, 132.70000000000002, 132.75, 132.8, 132.85000000000002, 132.90000000000003, 132.95000000000002, 133.00000000000003, 133.05, 133.10000000000002, 133.15000000000003, 133.20000000000002, 133.25, 133.3, 133.35000000000002, 133.4]","[array([28.88200214, 28.15252789, 27.63184697, 27.25864776, 26.99679582,
       26.82287225, 26.72067023, 26.67842464, 26.68727249, 26.7403413 ,
       26.83217234, 26.95834667, 27.11522572, 27.29977153, 27.50941494,
       27.74196322, 27.99552477, 28.26845535, 28.55931279, 28.86682748,
       29.18987212, 29.52744253, 29.87863476, 30.2426379 , 30.61871765,
       31.00620869, 31.40450101, 31.8130402 , 32.23131665, 32.65886324,
       33.0952455 , 33.54006489, 33.99295087]), array([39.79757793, 40.79376812, 41.78995832, 42.78614851, 43.78233871,
       44.7785289 , 45.7747191 , 46.77090929, 47.76709948, 48.76328968,
       49.75947987, 50.75567007, 51.75186026, 52.74805046, 53.74424065,
       54.74043084, 55.73662104, 56.73281123, 57.72900143, 58.72519162,
       59.72138181, 60.71757201, 61.7137622 , 62.7099524 , 63.70614259,
       64.70233279, 65.69852298, 66.69471317, 67.69090337, 68.68709356,
       69.68328376, 70.67947395, 71.67566415])]",19.923803884594722,20.40331715913062,10,6,Lin,pre
"[134.00000000000003, 134.05, 134.10000000000002, 134.15000000000003, 134.20000000000002, 134.25, 134.3, 134.35000000000002, 134.4, 134.45000000000002, 134.5, 134.55, 134.60000000000002, 134.65000000000003, 134.70000000000002, 134.75, 134.8, 134.85000000000002, 134.90000000000003, 134.95000000000002, 135.00000000000003, 135.05, 135.10000000000002, 135.15000000000003, 135.20000000000002]","[array([29.667924  , 29.20410114, 28.86617746, 28.62777759, 28.4706217 ,
       28.38142363, 28.35016476, 28.36907177, 28.43196701, 28.53384635,
       28.67058643, 28.83874499, 29.03541117, 29.25809751, 29.50465719,
       29.7732253 , 30.06216686, 30.3700407 , 30.69556571, 31.03760131,
       31.3951239 , 31.76721287, 32.15303159, 32.5518239 , 32.96289963]), array([45.8375064 , 46.92915092, 48.02079544, 49.11243995, 50.20408447,
       51.29572899, 52.38737351, 53.47901803, 54.57066254, 55.66230706,
       56.75395158, 57.8455961 , 58.93724062, 60.02888514, 61.12052965,
       62.21217417, 63.30381869, 64.39546321, 65.48710773, 66.57875224,
       67.67039676, 68.76204128, 69.8536858 , 70.94533032, 72.03697483])]",21.832890360227456,24.147973701862398,11,6,Lin,pre
"[139.4, 139.45000000000002, 139.5, 139.55, 139.60000000000002, 139.65000000000003, 139.70000000000002, 139.75, 139.8, 139.85000000000002, 139.90000000000003, 139.95000000000002, 140.00000000000003, 140.05, 140.10000000000002, 140.15000000000003, 140.20000000000002, 140.25, 140.3, 140.35000000000002, 140.4, 140.45000000000002, 140.5, 140.55, 140.60000000000002, 140.65000000000003, 140.70000000000002, 140.75, 140.8, 140.85000000000002, 140.90000000000003, 140.95000000000002, 141.00000000000003, 141.05, 141.10000000000002, 141.15000000000003, 141.20000000000002, 141.25, 141.3, 141.35000000000002, 141.4]","[array([31.59700494, 29.02012958, 28.10491221, 27.59323774, 27.29446561,
       27.13289801, 27.06926303, 27.08007148, 27.14994866, 27.26818031,
       27.426945  , 27.62032824, 27.84372671, 28.09347589, 28.36659954,
       28.66064459, 28.97355874, 29.30360527, 29.6492962 , 30.00934936,
       30.38264861, 30.76821589, 31.16518518, 31.57279011, 31.99034594,
       32.41723961, 32.85291548, 33.29687347, 33.74865832, 34.2078564 ,
       34.67408654, 35.14700124, 35.62628005, 36.11162817, 36.60277154,
       37.09945655, 37.60144793, 38.10852672, 38.62048863, 39.13714136,
       39.65830645]), array([32.68711349, 33.55849725, 34.42988102, 35.30126478, 36.17264855,
       37.04403231, 37.91541608, 38.78679984, 39.65818361, 40.52956737,
       41.40095114, 42.2723349 , 43.14371867, 44.01510243, 44.8864862 ,
       45.75786996, 46.62925373, 47.50063749, 48.37202126, 49.24340503,
       50.11478879, 50.98617256, 51.85755632, 52.72894009, 53.60032385,
       54.47170762, 55.34309138, 56.21447515, 57.08585891, 57.95724268,
       58.82862644, 59.70001021, 60.57139397, 61.44277774, 62.3141615 ,
       63.18554527, 64.05692903, 64.9283128 , 65.79969656, 66.67108033,
       67.54246409])]",17.427675303249053,11.13657221223621,12,6,Lin,pre
"[147.60000000000002, 147.65000000000003, 147.70000000000002, 147.75, 147.8, 147.85000000000002, 147.90000000000003, 147.95000000000002, 148.00000000000003, 148.05, 148.10000000000002, 148.15000000000003, 148.20000000000002, 148.25, 148.3, 148.35000000000002, 148.4, 148.45000000000002, 148.5, 148.55, 148.60000000000002, 148.65000000000003, 148.70000000000002, 148.75, 148.8, 148.85000000000002, 148.90000000000003, 148.95000000000002, 149.00000000000003, 149.05, 149.10000000000002, 149.15000000000003, 149.20000000000002, 149.25, 149.3, 149.35000000000002, 149.4, 149.45000000000002, 149.5, 149.55, 149.60000000000002, 149.65000000000003, 149.70000000000002, 149.75, 149.8, 149.85000000000002, 149.90000000000003, 149.95000000000002, 150.00000000000003]","[array([28.9431946 , 28.75887323, 28.6658501 , 28.63877856, 28.66223825,
       28.72601978, 28.82294771, 28.94775316, 29.09642986, 29.26584901,
       29.45350898, 29.65737586, 29.87576719, 30.10727311, 30.35069649,
       30.60501393, 30.86933987, 31.14290371, 31.425026  , 31.71510918,
       32.01262149, 32.31708913, 32.62808357, 32.9452211 , 33.26815325,
       33.5965645 , 33.93016486, 34.26869036, 34.6118985 , 34.95956652,
       35.31148816, 35.66747211, 36.02734194, 36.39093335, 36.75809392,
       37.12867935, 37.50255677, 37.87960085, 38.25969546, 38.64272829,
       39.02859646, 39.41720178, 39.80845353, 40.20226206, 40.59854592,
       40.99722644, 41.39823126, 41.80148734, 42.20692897]), array([34.52635008, 35.15019532, 35.77404056, 36.39788581, 37.02173105,
       37.64557629, 38.26942153, 38.89326677, 39.51711202, 40.14095726,
       40.7648025 , 41.38864774, 42.01249298, 42.63633823, 43.26018347,
       43.88402871, 44.50787395, 45.13171919, 45.75556444, 46.37940968,
       47.00325492, 47.62710016, 48.25094541, 48.87479065, 49.49863589,
       50.12248113, 50.74632637, 51.37017162, 51.99401686, 52.6178621 ,
       53.24170734, 53.86555258, 54.48939783, 55.11324307, 55.73708831,
       56.36093355, 56.98477879, 57.60862404, 58.23246928, 58.85631452,
       59.48015976, 60.104005  , 60.72785025, 61.35169549, 61.97554073,
       62.59938597, 63.22323121, 63.84707646, 64.4709217 ])]",12.476904841457523,7.756231757676396,13,6,Lin,pre
"[162.20000000000002, 162.25000000000003, 162.3, 162.35000000000002, 162.40000000000003, 162.45000000000005, 162.50000000000003, 162.55, 162.60000000000002, 162.65000000000003, 162.70000000000002, 162.75, 162.8, 162.85000000000002, 162.90000000000003, 162.95000000000002, 163.00000000000003, 163.05, 163.10000000000002, 163.15000000000003, 163.20000000000002, 163.25000000000003, 163.3, 163.35000000000002, 163.40000000000003, 163.45000000000005, 163.50000000000003, 163.55, 163.60000000000002]","[array([39.74201337, 36.50369369, 35.75931151, 35.42578452, 35.30493186,
       35.31998996, 35.43158944, 35.61634344, 35.859014  , 36.14901714,
       36.47864534, 36.84208204, 37.234807  , 37.65322735, 38.09442597,
       38.55600228, 39.03594947, 39.5325708 , 40.04441253, 40.57022296,
       41.10891325, 41.65952959, 42.22122749, 42.79326005, 43.37496015,
       43.96573089, 44.56503105, 45.17237387, 45.78731619]), array([39.74530415, 40.76672786, 41.78815156, 42.80957527, 43.83099898,
       44.85242269, 45.8738464 , 46.89527011, 47.91669381, 48.93811752,
       49.95954123, 50.98096494, 52.00238865, 53.02381236, 54.04523606,
       55.06665977, 56.08808348, 57.10950719, 58.1309309 , 59.15235461,
       60.17377831, 61.19520202, 62.21662573, 63.23804944, 64.25947315,
       65.28089686, 66.30232056, 67.32374427, 68.34516798])]",20.428474165943662,8.896141868304829,14,6,Lin,pre
"[195.8, 195.85000000000002, 195.90000000000003, 195.95000000000002, 196.00000000000003, 196.05, 196.10000000000002, 196.15000000000003, 196.20000000000002, 196.25000000000003, 196.3, 196.35000000000002, 196.40000000000003, 196.45000000000005, 196.50000000000003, 196.55, 196.60000000000002, 196.65000000000003, 196.70000000000002, 196.75, 196.8]","[array([42.99751704, 42.98831321, 43.11024625, 43.32490676, 43.60962376,
       43.94968985, 44.33491853, 44.75791267, 45.21309641, 45.69614664,
       46.2036241 , 46.73274784, 47.28122707, 47.84714962, 48.42889503,
       49.02508167, 49.63451889, 50.25617129, 50.88912861, 51.53259052,
       52.18584674]), array([49.9030646 , 50.98112039, 52.05917619, 53.13723198, 54.21528778,
       55.29334357, 56.37139937, 57.44945516, 58.52751096, 59.60556675,
       60.68362255, 61.76167834, 62.83973414, 63.91778993, 64.99584573,
       66.07390152, 67.15195732, 68.23001311, 69.30806891, 70.3861247 ,
       71.4641805 ])]",21.561115902135036,7.512777159538539,15,6,Lin,pre
"[204.40000000000003, 204.45000000000005, 204.50000000000003, 204.55, 204.60000000000002, 204.65000000000003, 204.70000000000002, 204.75, 204.8, 204.85000000000002, 204.90000000000003, 204.95000000000002, 205.00000000000003, 205.05, 205.10000000000002, 205.15000000000003, 205.20000000000002, 205.25000000000003, 205.3, 205.35000000000002, 205.40000000000003, 205.45000000000005, 205.50000000000003, 205.55, 205.60000000000002, 205.65000000000003, 205.70000000000002, 205.75, 205.8, 205.85000000000002, 205.90000000000003, 205.95000000000002, 206.00000000000003, 206.05, 206.10000000000002, 206.15000000000003, 206.20000000000002]","[array([40.67360319, 40.38412168, 40.52273223, 40.8056905 , 41.16894101,
       41.58521958, 42.03989552, 42.52403903, 43.03172286, 43.55877646,
       44.10212849, 44.65944586, 45.22890331, 45.80904247, 46.39867293,
       46.99681155, 47.60263505, 48.21544482, 48.83464023, 49.45970313,
       50.090182  , 50.72568138, 51.36585033, 52.01037687, 52.65898264,
       53.31141824, 53.96745949, 54.62690028, 55.28955573, 55.95525621,
       56.6238492 , 57.29518964, 57.96914764, 58.64560155, 59.32444249,
       60.00556348, 60.68886935]), array([41.59643643, 42.43267849, 43.26892055, 44.1051626 , 44.94140466,
       45.77764672, 46.61388877, 47.45013083, 48.28637289, 49.12261494,
       49.958857  , 50.79509906, 51.63134111, 52.46758317, 53.30382522,
       54.14006728, 54.97630934, 55.81255139, 56.64879345, 57.48503551,
       58.32127756, 59.15751962, 59.99376168, 60.83000373, 61.66624579,
       62.50248785, 63.3387299 , 64.17497196, 65.01121402, 65.84745607,
       66.68369813, 67.51994019, 68.35618224, 69.1924243 , 70.02866636,
       70.86490841, 71.70115047])]",16.72484113217346,2.0,16,6,Lin,pre
"[207.40000000000003, 207.45000000000005, 207.50000000000003, 207.55, 207.60000000000002, 207.65000000000003, 207.70000000000002, 207.75, 207.8]","[array([56.16003547, 56.96697098, 57.77545527, 58.58543833, 59.39687359,
       60.2097171 , 61.02392769, 61.83946603, 62.65629289]), array([69.28807856, 70.23910906, 71.19013955, 72.14117005, 73.09220054,
       74.04323103, 74.99426153, 75.94529202, 76.89632251])]",19.020609871278527,2.0,17,6,Lin,pre
"[228.8, 228.85000000000002, 228.90000000000003, 228.95000000000002, 229.00000000000003, 229.05, 229.10000000000002, 229.15000000000003, 229.20000000000002, 229.25000000000003, 229.3, 229.35000000000002, 229.40000000000003]","[array([48.14162412, 49.06874909, 50.00390531, 50.94642084, 51.89571285,
       52.8512725 , 53.8126499 , 54.779447  , 55.75130915, 56.72791954,
       57.70899347, 58.69427112, 59.6835188 ]), array([56.82006378, 58.01929177, 59.21851977, 60.41774776, 61.61697576,
       62.81620375, 64.01543174, 65.21465974, 66.41388773, 67.61311572,
       68.81234372, 70.01157171, 71.2107997 ])]",23.984559874183624,2.0,18,6,Lin,pre
"[231.20000000000002, 231.25000000000003, 231.3, 231.35000000000002, 231.40000000000003, 231.45000000000005, 231.50000000000003, 231.55, 231.60000000000002, 231.65000000000003, 231.70000000000002, 231.75, 231.8, 231.85000000000002, 231.90000000000003, 231.95000000000002, 232.00000000000003]","[array([49.50512936, 49.76704235, 50.21275763, 50.75696702, 51.36509926,
       52.01904529, 52.70790888, 53.42453284, 54.16391338, 54.92239263,
       55.69719516, 56.48616159, 57.2875706 , 58.10002394, 58.9223648 ,
       59.7536263 , 60.59299045]), array([51.71577498, 52.81203938, 53.90830378, 55.00456818, 56.10083258,
       57.19709698, 58.29336137, 59.38962577, 60.48589017, 61.58215457,
       62.67841897, 63.77468337, 64.87094777, 65.96721216, 67.06347656,
       68.15974096, 69.25600536])]",21.925287969661866,2.0,19,6,Lin,pre
"[234.00000000000003, 234.05, 234.10000000000002, 234.15000000000003, 234.20000000000002, 234.25000000000003, 234.3, 234.35000000000002, 234.40000000000003, 234.45000000000005, 234.50000000000003, 234.55, 234.60000000000002]","[array([ 5.65315461,  6.69348974,  7.73386459,  8.77427903,  9.81473299,
       10.85522632, 11.89575895, 12.93633076, 13.97694173, 15.01759159,
       16.05828032, 17.09900783, 18.13977399]), array([54.72194241, 55.80646171, 56.890981  , 57.9755003 , 59.0600196 ,
       60.14453889, 61.22905819, 62.31357748, 63.39809678, 64.48261607,
       65.56713537, 66.65165466, 67.73617396])]",21.690385906187103,2.0,20,6,Lin,pre
"[236.20000000000002, 236.25000000000003, 236.3, 236.35000000000002, 236.40000000000003, 236.45000000000005, 236.50000000000003, 236.55, 236.60000000000002, 236.65000000000003, 236.70000000000002, 236.75, 236.8, 236.85000000000002, 236.90000000000003, 236.95000000000002, 237.00000000000003]","[array([44.52874078, 45.27977305, 46.0416912 , 46.81334795, 47.59378548,
       48.38219314, 49.17787621, 49.98023629, 50.78875296, 51.60297101,
       52.42248717, 53.24694379, 54.07602187, 54.90943595, 55.74692946,
       56.5882674 , 57.43323862]), array([51.59405296, 52.63341694, 53.67278092, 54.7121449 , 55.75150889,
       56.79087287, 57.83023685, 58.86960084, 59.90896482, 60.9483288 ,
       61.98769279, 63.02705677, 64.06642075, 65.10578474, 66.14514872,
       67.1845127 , 68.22387669])]",20.787279664313374,2.0,21,6,Lin,pre
"[252.60000000000002, 252.65000000000003, 252.70000000000002, 252.75, 252.8, 252.85000000000002, 252.90000000000003, 252.95000000000002, 253.00000000000003, 253.05, 253.10000000000002, 253.15000000000003, 253.20000000000002]","[array([34.35059987, 35.03288507, 35.73199139, 36.44653015, 37.17529403,
       37.91722575, 38.67139054, 39.43696119, 40.21319924, 40.99944391,
       41.795097  , 42.59962003, 43.41252303]), array([53.044126  , 54.30412666, 55.56412732, 56.82412798, 58.08412863,
       59.34412929, 60.60412995, 61.86413061, 63.12413126, 64.38413192,
       65.64413258, 66.90413324, 68.1641339 ])]",25.200013158675272,8.703514759643653,22,6,Lin,pre
"[263.8, 263.85, 263.9, 263.95, 264.0, 264.05, 264.1, 264.15000000000003, 264.20000000000005]","[array([36.48348169, 37.50933639, 38.53535399, 39.56153349, 40.58787337,
       41.61437292, 42.64103099, 43.6678467 , 44.69481829]), array([67.32831904, 68.42521562, 69.52211219, 70.61900876, 71.71590533,
       72.8128019 , 73.90969847, 75.00659504, 76.10349161])]",21.93793141360284,2.0,23,6,Lin,pre
"[286.8, 286.85, 286.9, 286.95, 287.0, 287.05, 287.1, 287.15000000000003, 287.20000000000005, 287.25000000000006, 287.30000000000007, 287.35, 287.40000000000003, 287.45000000000005, 287.5, 287.55, 287.6, 287.65000000000003, 287.70000000000005, 287.75, 287.8, 287.85, 287.9, 287.95, 288.0]","[array([35.81946001, 35.79184477, 36.3509636 , 37.10499991, 37.96710191,
       38.90046312, 39.88537358, 40.90982085, 41.9658379 , 43.04782223,
       44.15165209, 45.27419609, 46.41300502, 47.56612244, 48.73195321,
       49.90917909, 51.09669623, 52.29356793, 53.49899008, 54.71226821,
       55.93279739, 57.16004753, 58.3935485 , 59.63288281, 60.87767754]), array([37.02148868, 38.51730419, 40.01311971, 41.50893523, 43.00475074,
       44.50056626, 45.99638178, 47.49219729, 48.98801281, 50.48382833,
       51.97964384, 53.47545936, 54.97127488, 56.46709039, 57.96290591,
       59.45872143, 60.95453694, 62.45035246, 63.94616798, 65.44198349,
       66.93779901, 68.43361453, 69.92943004, 71.42524556, 72.92106108])]",29.91631033493425,2.0,24,6,Lin,pre
"[296.40000000000003, 296.45000000000005, 296.5, 296.55, 296.6, 296.65000000000003, 296.70000000000005, 296.75, 296.8]","[array([52.14207988, 52.97745735, 53.81450531, 54.65316702, 55.49339111,
       56.33512824, 57.1783332 , 58.02296114, 58.86896943]), array([65.24066374, 66.22557223, 67.21048072, 68.19538921, 69.1802977 ,
       70.16520619, 71.15011468, 72.13502317, 73.11993165])]",19.698169774702,2.0,25,6,Lin,pre
"[320.19999999999993, 320.24999999999994, 320.29999999999995, 320.3499999999999, 320.3999999999999, 320.44999999999993, 320.49999999999994, 320.54999999999995, 320.59999999999997, 320.65, 320.69999999999993, 320.74999999999994, 320.79999999999995, 320.84999999999997, 320.9, 320.94999999999993, 320.99999999999994, 321.04999999999995, 321.0999999999999, 321.1499999999999, 321.19999999999993]","[array([38.7042649 , 39.17639796, 39.8798253 , 40.70349164, 41.60414096,
       42.55953326, 43.55643345, 44.58621376, 45.64287455, 46.72204666,
       47.82042739, 48.93545275, 50.06508261, 51.20766297, 52.36182833,
       53.52643819, 54.70052911, 55.88327696, 57.07396896, 58.27198571,
       59.47678465]), array([41.14761517, 42.62038106, 44.09314695, 45.56591284, 47.03867873,
       48.51144462, 49.98421051, 51.4569764 , 52.92974229, 54.40250818,
       55.87527407, 57.34803996, 58.82080585, 60.29357174, 61.76633763,
       63.23910352, 64.71186941, 66.1846353 , 67.65740119, 69.13016707,
       70.60293296])]",29.455317790249786,2.0,26,6,Lin,pre
"[359.19999999999993, 359.24999999999994, 359.29999999999995, 359.34999999999997, 359.4, 359.44999999999993, 359.49999999999994, 359.54999999999995, 359.5999999999999]","[array([45.00775543, 46.12268467, 47.24147478, 48.36392734, 49.48986242,
       50.61911343, 51.75152939, 52.88696574, 54.02529181]), array([57.06609218, 58.40063572, 59.73517925, 61.06972279, 62.40426632,
       63.73880986, 65.07335339, 66.40789693, 67.74244046])]",26.690870702554296,2.0024044062651476,27,6,Lin,pre
